Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;12/02/2011;225;Nacional;0;Leiria;0;1;A;1.91;3.25;4.2;2.3;1.56;94;
2010;12/02/2011;807;Olhanense;0;Sp Lisbon;2;2;D;4.2;3.3;1.91;2.2;1.62;94;
2010;13/02/2011;211;Benfica;224;Guimaraes;3;0;H;1.29;5;11;1.7;2.1;94;
2010;13/02/2011;0;Naval;239;Academica;3;1;H;2.63;3.1;2.8;2.16;1.64;94;
2010;13/02/2011;234;Pacos Ferreira;214;Maritimo;1;0;H;2.1;3.2;3.6;2.31;1.56;94;
2010;13/02/2011;226;Rio Ave;216;Portimonense;2;0;H;2;3.2;4;2.4;1.52;94;
2010;13/02/2011;0;Sp Braga;0;Porto;0;2;A;4;3.4;1.91;1.97;1.8;94;
2010;14/02/2011;0;Beira Mar;0;Setubal;0;0;D;1.91;3.3;4.2;2.25;1.59;94;
2010;18/02/2011;0;Leiria;224;Guimaraes;0;1;A;2.8;3.1;2.55;2.37;1.56;94;
2010;19/02/2011;216;Portimonense;807;Olhanense;1;1;D;2.8;3.1;2.6;2.31;1.55;94;
2010;20/02/2011;239;Academica;226;Rio Ave;0;1;A;2.1;3.2;3.6;2.16;1.62;94;
2010;20/02/2011;214;Maritimo;0;Beira Mar;1;0;H;2;3.25;3.8;2.3;1.55;94;
2010;20/02/2011;0;Setubal;0;Naval;1;1;D;2.25;3.25;3.25;2.17;1.63;94;
2010;20/02/2011;0;Sp Braga;234;Pacos Ferreira;1;2;A;1.7;3.5;5;2.07;1.72;94;
2010;21/02/2011;0;Sp Lisbon;211;Benfica;0;2;A;3.3;3.1;2.25;2.12;1.69;94;
2010;25/02/2011;224;Guimaraes;239;Academica;0;2;A;1.65;3.6;5.5;2.14;1.68;94;
2010;26/02/2011;807;Olhanense;0;Porto;0;3;A;7;4.33;1.44;1.94;1.83;94;
2010;26/02/2011;234;Pacos Ferreira;0;Setubal;2;0;H;1.75;3.4;5;2.19;1.61;94;
2010;27/02/2011;0;Beira Mar;216;Portimonense;0;1;A;1.8;3.4;4.75;2.26;1.58;94;
2010;27/02/2011;211;Benfica;214;Maritimo;2;1;H;1.25;5.5;12;1.62;2.2;94;
2010;27/02/2011;225;Nacional;0;Sp Lisbon;1;0;H;3.5;3.25;2.1;2.05;1.74;94;
2010;27/02/2011;226;Rio Ave;0;Leiria;1;0;H;2.1;3.2;3.6;2.39;1.52;94;
2010;28/02/2011;0;Naval;0;Sp Braga;0;0;D;3.5;3.25;2.1;2.06;1.73;94;
2010;04/03/2011;239;Academica;0;Leiria;0;0;D;2.25;3.1;3.4;2.32;1.54;94;
2010;05/03/2011;0;Porto;224;Guimaraes;2;0;H;1.25;5.5;12;1.67;2.11;94;
2010;06/03/2011;214;Maritimo;226;Rio Ave;0;1;A;1.95;3.2;4.2;2.37;1.53;94;
2010;06/03/2011;0;Setubal;807;Olhanense;0;0;D;2.5;3.1;2.9;2.44;1.5;94;
2010;06/03/2011;0;Sp Braga;211;Benfica;2;1;H;4.33;3.4;1.85;2.09;1.7;94;
2010;06/03/2011;0;Sp Lisbon;0;Beira Mar;1;0;H;1.44;4.2;7.5;2.12;1.69;94;
2010;07/03/2011;234;Pacos Ferreira;0;Naval;0;0;D;1.75;3.4;5;2.11;1.66;94;
2010;07/03/2011;216;Portimonense;225;Nacional;1;1;D;3.25;3.1;2.3;2.3;1.56;94;
2010;11/03/2011;0;Beira Mar;234;Pacos Ferreira;3;1;H;2.7;3;2.8;2.34;1.52;94;
2010;12/03/2011;224;Guimaraes;0;Setubal;1;1;D;1.62;3.6;6;2.11;1.66;94;
2010;12/03/2011;226;Rio Ave;0;Sp Lisbon;0;0;D;4;3.2;2;2.24;1.57;94;
2010;13/03/2011;211;Benfica;216;Portimonense;1;1;D;1.14;7.5;17;1.47;2.45;94;
2010;13/03/2011;225;Nacional;239;Academica;1;1;D;1.85;3.4;4.33;2.21;1.58;94;
2010;13/03/2011;0;Naval;214;Maritimo;0;3;A;2.5;3;3;2.33;1.53;94;
2010;14/03/2011;0;Leiria;0;Porto;0;2;A;9;4.5;1.36;1.9;1.87;94;
