Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;11/12/2010;547;Girona;0;Celta;1;1;D;3.3;3.2;2.2;2.1;1.67;141;
2010;11/12/2010;534;Las Palmas;0;Xerez;0;3;A;2.1;3.25;3.5;2.03;1.71;141;
2010;11/12/2010;720;Valladolid;717;Numancia;4;5;A;1.8;3.4;4.6;2.09;1.66;141;
2010;11/12/2010;9595;Villarreal B;726;Huesca;1;1;D;2.1;3.25;3.5;2.19;1.61;141;
2010;12/12/2010;722;Albacete;712;Barcelona B;2;2;D;2.63;3.25;2.63;2.1;1.66;141;
2010;12/12/2010;715;Granada;714;Gimnastic;6;1;H;1.91;3.3;4.2;2.16;1.62;141;
2010;12/12/2010;0;Recreativo;719;Tenerife;3;0;H;2.25;3.2;3.2;2.2;1.6;141;
2010;12/12/2010;0;Salamanca;0;Vallecano;0;1;A;2.55;3.1;2.8;2.06;1.68;141;
2010;17/12/2010;0;Xerez;547;Girona;3;1;H;1.73;3.5;5;2.09;1.7;141;
2010;18/12/2010;711;Alcorcon;0;Villarreal B;1;2;A;2.1;3.1;3.75;2.14;1.65;141;
2010;18/12/2010;0;Celta;0;Salamanca;1;0;H;1.75;3.4;5;2.13;1.67;141;
2010;18/12/2010;713;Cordoba;720;Valladolid;1;0;H;2.5;3;3;2.13;1.67;141;
2010;18/12/2010;797;Elche;0;Vallecano;1;1;D;2.5;3;3;2.2;1.6;141;
2010;18/12/2010;714;Gimnastic;0;Recreativo;0;0;D;2.63;3;2.88;2.29;1.56;141;
2010;18/12/2010;726;Huesca;715;Granada;0;0;D;2.5;3;3;2.22;1.59;141;
2010;18/12/2010;717;Numancia;722;Albacete;0;1;A;1.73;3.5;5;2.07;1.71;141;
2010;18/12/2010;719;Tenerife;0;Betis;0;3;A;3.1;3.1;2.38;2.01;1.76;141;
2010;19/12/2010;712;Barcelona B;4907;Ponferradina;1;1;D;1.5;4;6.5;1.81;1.94;141;
2010;19/12/2010;5262;Cartagena;534;Las Palmas;5;2;H;1.95;3.3;4;2.02;1.75;141;
2010;02/01/2011;722;Albacete;713;Cordoba;1;0;H;2.25;3;3.4;2.34;1.54;141;
2010;02/01/2011;0;Betis;714;Gimnastic;1;0;H;1.33;4.5;8;1.83;1.93;141;
2010;02/01/2011;547;Girona;5262;Cartagena;1;1;D;2.63;2.9;2.88;2.2;1.61;141;
2010;02/01/2011;715;Granada;711;Alcorcon;1;0;H;1.83;3.3;4.5;2.11;1.68;141;
2010;02/01/2011;534;Las Palmas;712;Barcelona B;2;2;D;2.25;3.1;3.25;1.87;1.9;141;
2010;02/01/2011;4907;Ponferradina;717;Numancia;0;4;A;2.8;3;2.63;2.11;1.65;141;
2010;02/01/2011;0;Recreativo;726;Huesca;0;1;A;1.91;3.1;4;2.43;1.51;141;
2010;02/01/2011;720;Valladolid;719;Tenerife;2;2;D;1.75;3.3;4.5;2.09;1.67;141;
2010;02/01/2011;728;Vallecano;0;Celta;1;3;A;2.05;3;3.6;2.18;1.61;141;
2010;02/01/2011;9595;Villarreal B;797;Elche;1;1;D;2.5;3;2.75;2.2;1.6;141;
2010;03/01/2011;0;Salamanca;0;Xerez;2;3;A;2.3;3;3.1;2.08;1.67;141;
2010;07/01/2011;9595;Villarreal B;715;Granada;2;1;H;2.5;3.2;2.8;1.96;1.81;141;
2010;08/01/2011;711;Alcorcon;0;Recreativo;2;1;H;2.55;3;2.9;2.22;1.59;141;
2010;08/01/2011;712;Barcelona B;547;Girona;1;2;A;1.62;3.75;5.5;1.85;1.92;141;
2010;08/01/2011;5262;Cartagena;0;Salamanca;1;0;H;1.85;3.3;4.4;2.06;1.72;141;
2010;08/01/2011;713;Cordoba;4907;Ponferradina;3;3;D;1.85;3.1;4.75;2.13;1.64;141;
2010;08/01/2011;797;Elche;0;Celta;1;3;A;2.55;3;2.9;2.21;1.6;141;
2010;08/01/2011;714;Gimnastic;720;Valladolid;1;0;H;3;3;2.5;2.15;1.64;141;
2010;08/01/2011;717;Numancia;534;Las Palmas;4;0;H;1.83;3.2;4;2;1.78;141;
2010;09/01/2011;726;Huesca;0;Betis;1;1;D;3.8;3.1;1.91;2.11;1.69;141;
