Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;
22/10/2016;593;Tottenham;0;0;0;D;
22/10/2016;8560;Everton;0;2;1;H;
22/10/2016;0;Stoke;0;0;2;A;
22/10/2016;525;Crystal Palace;0;3;1;H;
22/10/2016;597;West Brom;0;2;1;H;
22/10/2016;596;Watford;0;0;0;D;
22/10/2016;589;Sunderland;0;1;0;H;
23/10/2016;556;Man United;0;4;0;H;
23/10/2016;585;Southampton;0;1;1;D;
29/10/2016;550;Liverpool;0;2;4;A;
29/10/2016;512;Burnley;0;0;0;D;
29/10/2016;504;Bournemouth;0;2;0;H;
29/10/2016;494;Arsenal;0;1;4;A;
29/10/2016;547;Leicester;0;1;1;D;
29/10/2016;0;Hull;0;1;0;H;
29/10/2016;555;Man City;0;0;4;A;
30/10/2016;598;West Ham;0;2;0;H;
30/10/2016;519;Chelsea;0;0;2;A;
31/10/2016;12273;Swansea;0;3;1;H;
05/11/2016;589;Sunderland;0;1;2;A;
05/11/2016;525;Crystal Palace;0;3;2;H;
05/11/2016;8560;Everton;0;5;0;H;
05/11/2016;558;Middlesbrough;0;1;1;D;
05/11/2016;0;Stoke;0;1;1;D;
06/11/2016;593;Tottenham;0;1;1;D;
06/11/2016;585;Southampton;0;2;1;H;
06/11/2016;597;West Brom;0;1;2;A;
06/11/2016;596;Watford;0;6;1;H;
06/11/2016;556;Man United;0;1;3;A;
19/11/2016;555;Man City;0;1;2;A;
19/11/2016;12273;Swansea;0;1;1;D;
19/11/2016;494;Arsenal;0;1;1;D;
19/11/2016;550;Liverpool;0;0;0;D;
19/11/2016;504;Bournemouth;0;0;1;A;
19/11/2016;0;Hull;0;3;0;H;
19/11/2016;598;West Ham;0;3;2;H;
19/11/2016;547;Leicester;0;2;1;H;
20/11/2016;519;Chelsea;0;0;1;A;
21/11/2016;512;Burnley;0;4;0;H;
26/11/2016;555;Man City;0;1;2;A;
26/11/2016;593;Tottenham;0;2;1;H;
26/11/2016;597;West Brom;0;1;1;D;
26/11/2016;558;Middlesbrough;0;2;2;D;
26/11/2016;589;Sunderland;0;2;0;H;
26/11/2016;525;Crystal Palace;0;5;4;H;
27/11/2016;504;Bournemouth;0;3;1;H;
27/11/2016;598;West Ham;0;1;1;D;
27/11/2016;8560;Everton;0;1;0;H;
27/11/2016;0;Stoke;0;0;1;A;
03/12/2016;585;Southampton;0;3;0;H;
03/12/2016;519;Chelsea;0;1;3;A;
03/12/2016;512;Burnley;0;2;0;H;
03/12/2016;547;Leicester;0;2;1;H;
03/12/2016;12273;Swansea;0;5;0;H;
03/12/2016;596;Watford;0;3;1;H;
03/12/2016;494;Arsenal;0;1;5;A;
04/12/2016;550;Liverpool;0;4;3;H;
04/12/2016;556;Man United;0;1;1;D;
05/12/2016;0;Hull;0;1;0;H;
10/12/2016;0;Stoke;0;3;1;H;
10/12/2016;504;Bournemouth;0;3;2;H;
10/12/2016;525;Crystal Palace;0;3;3;D;
10/12/2016;555;Man City;0;4;2;H;
10/12/2016;589;Sunderland;0;3;0;H;
10/12/2016;8560;Everton;0;3;2;H;
11/12/2016;597;West Brom;0;1;0;H;
11/12/2016;598;West Ham;0;2;2;D;
11/12/2016;593;Tottenham;0;1;0;H;
11/12/2016;558;Middlesbrough;0;1;0;H;
13/12/2016;547;Leicester;0;1;0;H;
13/12/2016;494;Arsenal;0;2;1;H;
14/12/2016;556;Man United;0;1;2;A;
14/12/2016;596;Watford;0;2;0;H;
14/12/2016;550;Liverpool;0;0;3;A;
14/12/2016;585;Southampton;0;0;0;D;
14/12/2016;519;Chelsea;0;0;1;A;
14/12/2016;0;Hull;0;3;0;H;
14/12/2016;12273;Swansea;0;3;1;H;
14/12/2016;512;Burnley;0;1;0;H;
17/12/2016;519;Chelsea;0;0;1;A;
17/12/2016;12273;Swansea;0;3;0;H;
17/12/2016;547;Leicester;0;2;2;D;
17/12/2016;596;Watford;0;1;0;H;
17/12/2016;556;Man United;0;0;2;A;
17/12/2016;0;Hull;0;1;0;H;
18/12/2016;585;Southampton;0;1;3;A;
18/12/2016;494;Arsenal;0;2;1;H;
18/12/2016;512;Burnley;0;2;1;H;
19/12/2016;550;Liverpool;0;0;1;A;
26/12/2016;597;West Brom;0;1;0;H;
26/12/2016;558;Middlesbrough;0;1;0;H;
26/12/2016;504;Bournemouth;0;3;0;H;
26/12/2016;555;Man City;0;0;3;A;
26/12/2016;8560;Everton;0;0;2;A;
26/12/2016;589;Sunderland;0;3;1;H;
26/12/2016;598;West Ham;0;1;4;A;
26/12/2016;525;Crystal Palace;0;1;1;D;
27/12/2016;0;Stoke;0;4;1;H;
28/12/2016;593;Tottenham;0;1;4;A;
30/12/2016;8560;Everton;0;2;2;D;
31/12/2016;589;Sunderland;0;4;1;H;
31/12/2016;0;Stoke;0;4;2;H;
31/12/2016;598;West Ham;0;1;0;H;
31/12/2016;555;Man City;0;1;0;H;
31/12/2016;558;Middlesbrough;0;2;1;H;
31/12/2016;597;West Brom;0;1;2;A;
31/12/2016;504;Bournemouth;0;0;3;A;
01/01/2017;525;Crystal Palace;0;2;0;H;
01/01/2017;593;Tottenham;0;1;4;A;
02/01/2017;585;Southampton;0;3;0;H;
02/01/2017;512;Burnley;0;2;1;H;
02/01/2017;547;Leicester;0;0;0;D;
02/01/2017;550;Liverpool;0;2;2;D;
02/01/2017;0;Hull;0;3;1;H;
02/01/2017;556;Man United;0;0;2;A;
03/01/2017;494;Arsenal;0;3;3;D;
03/01/2017;12273;Swansea;0;1;2;A;
03/01/2017;596;Watford;0;2;0;H;
04/01/2017;519;Chelsea;0;2;0;H;
14/01/2017;585;Southampton;0;1;0;H;
14/01/2017;504;Bournemouth;0;3;1;H;
14/01/2017;519;Chelsea;0;0;3;A;
14/01/2017;0;Stoke;0;1;3;A;
14/01/2017;494;Arsenal;0;0;4;A;
14/01/2017;597;West Brom;0;4;0;H;
14/01/2017;558;Middlesbrough;0;0;0;D;
14/01/2017;525;Crystal Palace;0;3;0;H;
15/01/2017;555;Man City;0;4;0;H;
15/01/2017;550;Liverpool;0;1;1;D;
21/01/2017;596;Watford;0;2;2;D;
21/01/2017;8560;Everton;0;0;1;A;
21/01/2017;12273;Swansea;0;2;3;A;
21/01/2017;593;Tottenham;0;2;2;D;
21/01/2017;598;West Ham;0;1;3;A;
21/01/2017;556;Man United;0;1;1;D;
21/01/2017;589;Sunderland;0;2;0;H;
22/01/2017;512;Burnley;0;2;1;H;
22/01/2017;0;Hull;0;2;0;H;
22/01/2017;547;Leicester;0;3;0;H;
31/01/2017;596;Watford;0;1;2;A;
31/01/2017;525;Crystal Palace;0;0;2;A;
31/01/2017;547;Leicester;0;1;0;H;
31/01/2017;519;Chelsea;0;1;1;D;
31/01/2017;597;West Brom;0;1;1;D;
31/01/2017;593;Tottenham;0;0;0;D;
31/01/2017;585;Southampton;0;2;1;H;
01/02/2017;0;Hull;0;0;0;D;
01/02/2017;8560;Everton;0;1;1;D;
01/02/2017;555;Man City;0;0;4;A;
04/02/2017;494;Arsenal;0;3;1;H;
04/02/2017;589;Sunderland;0;0;4;A;
04/02/2017;504;Bournemouth;0;6;3;H;
04/02/2017;550;Liverpool;0;2;0;H;
04/02/2017;598;West Ham;0;1;3;A;
04/02/2017;558;Middlesbrough;0;1;0;H;
04/02/2017;512;Burnley;0;2;1;H;
04/02/2017;0;Stoke;0;1;0;H;
05/02/2017;556;Man United;0;0;3;A;
05/02/2017;12273;Swansea;0;2;1;H;
11/02/2017;0;Hull;0;2;0;H;
11/02/2017;593;Tottenham;0;2;0;H;
11/02/2017;596;Watford;0;2;0;H;
11/02/2017;8560;Everton;0;0;0;D;
11/02/2017;525;Crystal Palace;0;1;0;H;
11/02/2017;585;Southampton;0;0;4;A;
11/02/2017;597;West Brom;0;2;2;D;
12/02/2017;519;Chelsea;0;1;1;D;
12/02/2017;547;Leicester;0;2;0;H;
13/02/2017;555;Man City;0;0;2;A;
25/02/2017;12273;Swansea;0;3;1;H;
25/02/2017;558;Middlesbrough;0;1;0;H;
25/02/2017;589;Sunderland;0;2;0;H;
25/02/2017;512;Burnley;0;1;1;D;
25/02/2017;598;West Ham;0;1;1;D;
25/02/2017;504;Bournemouth;0;2;1;H;
26/02/2017;0;Stoke;0;4;0;H;
27/02/2017;550;Liverpool;0;3;1;H;
04/03/2017;0;Hull;0;3;1;H;
04/03/2017;494;Arsenal;0;3;1;H;
04/03/2017;504;Bournemouth;0;1;1;D;
04/03/2017;558;Middlesbrough;0;2;0;H;
04/03/2017;512;Burnley;0;3;2;H;
04/03/2017;585;Southampton;0;3;4;A;
04/03/2017;525;Crystal Palace;0;0;2;A;
05/03/2017;555;Man City;0;0;2;A;
05/03/2017;8560;Everton;0;3;2;H;
06/03/2017;519;Chelsea;0;1;2;A;
08/03/2017;0;Stoke;0;0;0;D;
11/03/2017;598;West Ham;0;3;2;H;
11/03/2017;597;West Brom;0;3;0;H;
11/03/2017;12273;Swansea;0;2;1;H;
12/03/2017;512;Burnley;0;2;1;H;
18/03/2017;12273;Swansea;0;2;0;H;
18/03/2017;596;Watford;0;1;0;H;
18/03/2017;0;Hull;0;4;0;H;
18/03/2017;519;Chelsea;0;1;2;A;
18/03/2017;512;Burnley;0;0;0;D;
18/03/2017;494;Arsenal;0;3;1;H;
18/03/2017;547;Leicester;0;2;3;A;
19/03/2017;550;Liverpool;0;1;1;D;
19/03/2017;556;Man United;0;1;3;A;
19/03/2017;585;Southampton;0;2;1;H;
01/04/2017;593;Tottenham;0;0;2;A;
01/04/2017;525;Crystal Palace;0;1;2;A;
01/04/2017;598;West Ham;0;2;1;H;
01/04/2017;0;Stoke;0;2;0;H;
01/04/2017;8560;Everton;0;3;1;H;
01/04/2017;597;West Brom;0;0;0;D;
01/04/2017;504;Bournemouth;0;0;0;D;
01/04/2017;589;Sunderland;0;1;0;H;
02/04/2017;555;Man City;0;2;2;D;
02/04/2017;558;Middlesbrough;0;0;0;D;
04/04/2017;0;Stoke;0;1;0;H;
04/04/2017;589;Sunderland;0;2;0;H;
04/04/2017;8560;Everton;0;1;1;D;
04/04/2017;597;West Brom;0;2;0;H;
05/04/2017;598;West Ham;0;3;0;H;
05/04/2017;555;Man City;0;2;1;H;
05/04/2017;558;Middlesbrough;0;4;2;H;
05/04/2017;504;Bournemouth;0;2;2;D;
05/04/2017;525;Crystal Palace;0;3;1;H;
05/04/2017;593;Tottenham;0;1;3;A;
08/04/2017;519;Chelsea;0;1;3;A;
08/04/2017;0;Hull;0;3;1;H;
08/04/2017;512;Burnley;0;0;0;D;
08/04/2017;550;Liverpool;0;1;2;A;
08/04/2017;596;Watford;0;4;0;H;
08/04/2017;585;Southampton;0;0;1;A;
08/04/2017;12273;Swansea;0;1;0;H;
09/04/2017;547;Leicester;0;4;2;H;
09/04/2017;556;Man United;0;0;3;A;
10/04/2017;494;Arsenal;0;3;0;H;
15/04/2017;547;Leicester;0;2;2;D;
15/04/2017;512;Burnley;0;3;1;H;
15/04/2017;555;Man City;0;0;3;A;
15/04/2017;0;Hull;0;3;1;H;
15/04/2017;598;West Ham;0;2;2;D;
15/04/2017;504;Bournemouth;0;4;0;H;
15/04/2017;12273;Swansea;0;1;0;H;
16/04/2017;519;Chelsea;0;2;0;H;
16/04/2017;550;Liverpool;0;0;1;A;
17/04/2017;494;Arsenal;0;1;2;A;
22/04/2017;558;Middlesbrough;0;4;0;H;
22/04/2017;596;Watford;0;2;0;H;
22/04/2017;0;Stoke;0;2;0;H;
22/04/2017;8560;Everton;0;0;0;D;
23/04/2017;556;Man United;0;0;2;A;
23/04/2017;525;Crystal Palace;0;1;2;A;
25/04/2017;585;Southampton;0;4;2;H;
26/04/2017;547;Leicester;0;1;0;H;
26/04/2017;593;Tottenham;0;0;1;A;
26/04/2017;589;Sunderland;0;1;0;H;
27/04/2017;556;Man United;0;0;0;D;
29/04/2017;512;Burnley;0;0;2;A;
29/04/2017;0;Hull;0;0;0;D;
29/04/2017;598;West Ham;0;0;0;D;
29/04/2017;504;Bournemouth;0;0;1;A;
29/04/2017;547;Leicester;0;0;1;A;
30/04/2017;519;Chelsea;0;0;3;A;
30/04/2017;12273;Swansea;0;1;1;D;
30/04/2017;555;Man City;0;2;2;D;
30/04/2017;494;Arsenal;0;2;0;H;
01/05/2017;550;Liverpool;0;0;1;A;
05/05/2017;593;Tottenham;0;1;0;H;
06/05/2017;0;Stoke;0;2;2;D;
06/05/2017;597;West Brom;0;2;2;D;
06/05/2017;589;Sunderland;0;0;2;A;
06/05/2017;596;Watford;0;3;0;H;
06/05/2017;525;Crystal Palace;0;5;0;H;
06/05/2017;8560;Everton;0;1;0;H;
07/05/2017;556;Man United;0;2;0;H;
07/05/2017;585;Southampton;0;0;0;D;
08/05/2017;558;Middlesbrough;0;3;0;H;
10/05/2017;494;Arsenal;0;0;2;A;
12/05/2017;596;Watford;0;1;0;H;
12/05/2017;519;Chelsea;0;0;1;A;
13/05/2017;512;Burnley;0;2;1;H;
13/05/2017;547;Leicester;0;2;1;H;
13/05/2017;585;Southampton;0;1;2;A;
13/05/2017;494;Arsenal;0;1;4;A;
13/05/2017;12273;Swansea;0;0;2;A;
14/05/2017;0;Hull;0;4;0;H;
14/05/2017;556;Man United;0;2;1;H;
14/05/2017;550;Liverpool;0;0;4;A;
15/05/2017;596;Watford;0;4;3;H;
16/05/2017;589;Sunderland;0;2;0;H;
16/05/2017;597;West Brom;0;3;1;H;
17/05/2017;556;Man United;0;0;0;D;
18/05/2017;593;Tottenham;0;1;6;A;
21/05/2017;8560;Everton;0;3;1;H;
21/05/2017;598;West Ham;0;1;2;A;
21/05/2017;589;Sunderland;0;5;1;H;
21/05/2017;593;Tottenham;0;1;7;A;
21/05/2017;504;Bournemouth;0;1;1;D;
21/05/2017;558;Middlesbrough;0;3;0;H;
21/05/2017;525;Crystal Palace;0;2;0;H;
21/05/2017;0;Stoke;0;0;1;A;
21/05/2017;597;West Brom;0;2;1;H;
21/05/2017;555;Man City;0;0;5;A;
11/08/2017;547;Leicester;0;4;3;H;
12/08/2017;555;Man City;0;0;2;A;
12/08/2017;512;Burnley;0;2;3;A;
12/08/2017;543;Huddersfield;0;0;3;A;
12/08/2017;0;Stoke;0;1;0;H;
12/08/2017;12273;Swansea;0;0;0;D;
12/08/2017;550;Liverpool;0;3;3;D;
12/08/2017;504;Bournemouth;0;1;0;H;
13/08/2017;598;West Ham;0;4;0;H;
13/08/2017;593;Tottenham;0;0;2;A;
19/08/2017;596;Watford;0;0;2;A;
19/08/2017;597;West Brom;0;0;1;A;
19/08/2017;508;Brighton;0;2;0;H;
19/08/2017;525;Crystal Palace;0;1;0;H;
19/08/2017;598;West Ham;0;3;2;H;
19/08/2017;494;Arsenal;0;1;0;H;
19/08/2017;556;Man United;0;0;4;A;
20/08/2017;562;Newcastle;0;1;0;H;
20/08/2017;519;Chelsea;0;1;2;A;
21/08/2017;8560;Everton;0;1;1;D;
26/08/2017;555;Man City;0;1;2;A;
26/08/2017;12273;Swansea;0;0;2;A;
26/08/2017;585;Southampton;0;0;0;D;
26/08/2017;547;Leicester;0;2;0;H;
26/08/2017;598;West Ham;0;3;0;H;
26/08/2017;508;Brighton;0;0;0;D;
27/08/2017;8560;Everton;0;2;0;H;
27/08/2017;494;Arsenal;0;4;0;H;
27/08/2017;512;Burnley;0;1;1;D;
27/08/2017;0;Stoke;0;1;1;D;
09/09/2017;504;Bournemouth;0;3;0;H;
09/09/2017;597;West Brom;0;3;1;H;
09/09/2017;593;Tottenham;0;0;3;A;
09/09/2017;519;Chelsea;0;1;2;A;
09/09/2017;550;Liverpool;0;5;0;H;
09/09/2017;596;Watford;0;0;2;A;
09/09/2017;556;Man United;0;2;2;D;
10/09/2017;525;Crystal Palace;0;1;0;H;
10/09/2017;562;Newcastle;0;0;1;A;
11/09/2017;543;Huddersfield;0;2;0;H;
15/09/2017;508;Brighton;0;2;1;H;
16/09/2017;585;Southampton;0;0;1;A;
16/09/2017;547;Leicester;0;1;1;D;
16/09/2017;512;Burnley;0;1;1;D;
16/09/2017;0;Stoke;0;2;1;H;
16/09/2017;12273;Swansea;0;0;0;D;
16/09/2017;555;Man City;0;0;6;A;
16/09/2017;598;West Ham;0;0;0;D;
17/09/2017;494;Arsenal;0;0;0;D;
17/09/2017;8560;Everton;0;4;0;H;
23/09/2017;543;Huddersfield;0;0;0;D;
23/09/2017;504;Bournemouth;0;2;1;H;
23/09/2017;550;Liverpool;0;2;3;A;
23/09/2017;525;Crystal Palace;0;5;0;H;
23/09/2017;556;Man United;0;0;1;A;
23/09/2017;519;Chelsea;0;0;4;A;
23/09/2017;596;Watford;0;1;2;A;
23/09/2017;593;Tottenham;0;2;3;A;
24/09/2017;562;Newcastle;0;1;0;H;
25/09/2017;597;West Brom;0;2;0;H;
30/09/2017;547;Leicester;0;0;0;D;
30/09/2017;555;Man City;0;0;1;A;
30/09/2017;593;Tottenham;0;0;4;A;
30/09/2017;525;Crystal Palace;0;4;0;H;
30/09/2017;585;Southampton;0;2;1;H;
30/09/2017;596;Watford;0;2;2;D;
30/09/2017;12273;Swansea;0;1;0;H;
01/10/2017;508;Brighton;0;2;0;H;
01/10/2017;512;Burnley;0;0;1;A;
01/10/2017;550;Liverpool;0;1;1;D;
14/10/2017;598;West Ham;0;1;1;D;
14/10/2017;519;Chelsea;0;2;1;H;
14/10/2017;556;Man United;0;0;0;D;
14/10/2017;0;Stoke;0;7;2;H;
14/10/2017;543;Huddersfield;0;2;0;H;
14/10/2017;504;Bournemouth;0;1;0;H;
14/10/2017;494;Arsenal;0;2;1;H;
15/10/2017;8560;Everton;0;1;1;D;
15/10/2017;562;Newcastle;0;2;2;D;
16/10/2017;597;West Brom;0;1;1;D;
20/10/2017;508;Brighton;0;0;3;A;
21/10/2017;596;Watford;0;4;2;H;
21/10/2017;556;Man United;0;2;1;H;
21/10/2017;512;Burnley;0;3;0;H;
21/10/2017;525;Crystal Palace;0;1;0;H;
21/10/2017;597;West Brom;0;1;0;H;
21/10/2017;504;Bournemouth;0;1;2;A;
21/10/2017;547;Leicester;0;1;2;A;
22/10/2017;494;Arsenal;0;2;5;A;
22/10/2017;550;Liverpool;0;4;1;H;
28/10/2017;12273;Swansea;0;2;1;H;
28/10/2017;519;Chelsea;0;0;1;A;
28/10/2017;598;West Ham;0;2;2;D;
28/10/2017;543;Huddersfield;0;3;0;H;
28/10/2017;593;Tottenham;0;1;0;H;
28/10/2017;0;Stoke;0;0;1;A;
28/10/2017;555;Man City;0;2;3;A;
29/10/2017;585;Southampton;0;1;1;D;
29/10/2017;8560;Everton;0;2;0;H;
30/10/2017;562;Newcastle;0;1;0;H;
04/11/2017;597;West Brom;0;1;0;H;
04/11/2017;504;Bournemouth;0;0;1;A;
04/11/2017;512;Burnley;0;0;1;A;
04/11/2017;547;Leicester;0;2;2;D;
04/11/2017;508;Brighton;0;0;1;A;
04/11/2017;550;Liverpool;0;1;4;A;
05/11/2017;556;Man United;0;1;0;H;
05/11/2017;596;Watford;0;3;2;H;
05/11/2017;494;Arsenal;0;3;1;H;
05/11/2017;525;Crystal Palace;0;1;0;H;
18/11/2017;593;Tottenham;0;2;0;H;
18/11/2017;543;Huddersfield;0;4;0;H;
18/11/2017;12273;Swansea;0;2;0;H;
18/11/2017;8560;Everton;0;2;2;D;
18/11/2017;555;Man City;0;0;2;A;
18/11/2017;585;Southampton;0;3;0;H;
18/11/2017;562;Newcastle;0;4;1;H;
18/11/2017;519;Chelsea;0;0;4;A;
19/11/2017;598;West Ham;0;2;0;H;
20/11/2017;0;Stoke;0;2;2;D;
24/11/2017;547;Leicester;0;1;1;D;
25/11/2017;0;Stoke;0;2;1;H;
25/11/2017;519;Chelsea;0;1;1;D;
25/11/2017;508;Brighton;0;1;0;H;
25/11/2017;596;Watford;0;0;3;A;
25/11/2017;504;Bournemouth;0;0;0;D;
25/11/2017;597;West Brom;0;1;1;D;
26/11/2017;494;Arsenal;0;0;1;A;
26/11/2017;555;Man City;0;1;2;A;
26/11/2017;8560;Everton;0;4;1;H;
28/11/2017;525;Crystal Palace;0;0;0;D;
28/11/2017;593;Tottenham;0;2;1;H;
28/11/2017;556;Man United;0;2;4;A;
28/11/2017;562;Newcastle;0;2;2;D;
29/11/2017;543;Huddersfield;0;5;0;H;
29/11/2017;512;Burnley;0;1;2;A;
29/11/2017;12273;Swansea;0;1;0;H;
29/11/2017;598;West Ham;0;4;0;H;
29/11/2017;585;Southampton;0;2;1;H;
29/11/2017;550;Liverpool;0;0;3;A;
02/12/2017;556;Man United;0;1;3;A;
02/12/2017;550;Liverpool;0;1;5;A;
02/12/2017;562;Newcastle;0;3;1;H;
02/12/2017;543;Huddersfield;0;2;0;H;
02/12/2017;512;Burnley;0;1;0;H;
02/12/2017;12273;Swansea;0;2;1;H;
02/12/2017;593;Tottenham;0;1;1;D;
02/12/2017;525;Crystal Palace;0;0;0;D;
03/12/2017;585;Southampton;0;1;1;D;
03/12/2017;598;West Ham;0;2;1;H;
09/12/2017;596;Watford;0;1;0;H;
09/12/2017;504;Bournemouth;0;2;2;D;
09/12/2017;508;Brighton;0;2;0;H;
09/12/2017;547;Leicester;0;2;3;A;
09/12/2017;597;West Brom;0;1;0;H;
09/12/2017;0;Stoke;0;5;1;H;
09/12/2017;519;Chelsea;0;1;0;H;
10/12/2017;8560;Everton;0;1;1;D;
10/12/2017;555;Man City;0;1;2;A;
10/12/2017;494;Arsenal;0;1;1;D;
12/12/2017;0;Stoke;0;1;0;H;
12/12/2017;596;Watford;0;2;1;H;
12/12/2017;519;Chelsea;0;1;3;A;
13/12/2017;597;West Brom;0;0;0;D;
13/12/2017;504;Bournemouth;0;1;0;H;
13/12/2017;8560;Everton;0;0;1;A;
13/12/2017;547;Leicester;0;1;4;A;
13/12/2017;555;Man City;0;0;4;A;
13/12/2017;508;Brighton;0;2;0;H;
13/12/2017;494;Arsenal;0;0;0;D;
16/12/2017;562;Newcastle;0;1;0;H;
16/12/2017;512;Burnley;0;0;0;D;
16/12/2017;585;Southampton;0;1;0;H;
16/12/2017;525;Crystal Palace;0;0;3;A;
16/12/2017;593;Tottenham;0;4;1;H;
16/12/2017;598;West Ham;0;0;3;A;
16/12/2017;543;Huddersfield;0;1;4;A;
17/12/2017;550;Liverpool;0;0;4;A;
17/12/2017;556;Man United;0;1;2;A;
18/12/2017;12273;Swansea;0;3;1;H;
22/12/2017;550;Liverpool;0;3;3;D;
23/12/2017;596;Watford;0;1;0;H;
23/12/2017;593;Tottenham;0;0;3;A;
23/12/2017;519;Chelsea;0;0;0;D;
23/12/2017;556;Man United;0;2;2;D;
23/12/2017;504;Bournemouth;0;4;0;H;
23/12/2017;543;Huddersfield;0;1;1;D;
23/12/2017;597;West Brom;0;3;1;H;
23/12/2017;525;Crystal Palace;0;1;1;D;
23/12/2017;562;Newcastle;0;2;3;A;
26/12/2017;598;West Ham;0;3;3;D;
26/12/2017;508;Brighton;0;2;0;H;
26/12/2017;0;Stoke;0;1;1;D;
26/12/2017;12273;Swansea;0;5;0;H;
26/12/2017;512;Burnley;0;2;2;D;
26/12/2017;585;Southampton;0;5;2;H;
26/12/2017;547;Leicester;0;2;1;H;
26/12/2017;8560;Everton;0;0;0;D;
27/12/2017;555;Man City;0;0;1;A;
28/12/2017;494;Arsenal;0;2;3;A;
30/12/2017;8560;Everton;0;2;1;H;
30/12/2017;0;Stoke;0;5;0;H;
30/12/2017;512;Burnley;0;0;0;D;
30/12/2017;547;Leicester;0;2;1;H;
30/12/2017;585;Southampton;0;0;0;D;
30/12/2017;508;Brighton;0;0;0;D;
30/12/2017;12273;Swansea;0;1;2;A;
31/12/2017;555;Man City;0;0;0;D;
31/12/2017;494;Arsenal;0;1;1;D;
01/01/2018;504;Bournemouth;0;2;2;D;
01/01/2018;550;Liverpool;0;1;2;A;
01/01/2018;556;Man United;0;0;2;A;
01/01/2018;543;Huddersfield;0;3;0;H;
01/01/2018;562;Newcastle;0;0;1;A;
02/01/2018;596;Watford;0;3;1;H;
02/01/2018;525;Crystal Palace;0;1;2;A;
02/01/2018;593;Tottenham;0;0;2;A;
02/01/2018;597;West Brom;0;2;1;H;
03/01/2018;519;Chelsea;0;2;2;D;
04/01/2018;598;West Ham;0;1;1;D;
13/01/2018;547;Leicester;0;0;0;D;
13/01/2018;512;Burnley;0;1;0;H;
13/01/2018;598;West Ham;0;1;4;A;
13/01/2018;12273;Swansea;0;1;1;D;
13/01/2018;8560;Everton;0;4;0;H;
13/01/2018;585;Southampton;0;2;2;D;
13/01/2018;508;Brighton;0;2;0;H;
14/01/2018;494;Arsenal;0;2;1;H;
14/01/2018;555;Man City;0;4;3;H;
15/01/2018;0;Stoke;0;3;0;H;
20/01/2018;525;Crystal Palace;0;4;1;H;
20/01/2018;519;Chelsea;0;0;4;A;
20/01/2018;556;Man United;0;0;1;A;
20/01/2018;597;West Brom;0;1;1;D;
20/01/2018;596;Watford;0;2;0;H;
20/01/2018;562;Newcastle;0;3;1;H;
20/01/2018;543;Huddersfield;0;2;0;H;
20/01/2018;504;Bournemouth;0;1;1;D;
21/01/2018;593;Tottenham;0;1;1;D;
22/01/2018;550;Liverpool;0;1;0;H;
30/01/2018;550;Liverpool;0;0;3;A;
30/01/2018;494;Arsenal;0;3;1;H;
30/01/2018;525;Crystal Palace;0;1;1;D;
31/01/2018;504;Bournemouth;0;0;3;A;
31/01/2018;547;Leicester;0;2;1;H;
31/01/2018;597;West Brom;0;3;0;H;
31/01/2018;512;Burnley;0;1;1;D;
31/01/2018;508;Brighton;0;1;1;D;
31/01/2018;596;Watford;0;0;0;D;
31/01/2018;556;Man United;0;2;0;H;
03/02/2018;8560;Everton;0;5;1;H;
03/02/2018;0;Stoke;0;2;1;H;
03/02/2018;598;West Ham;0;3;1;H;
03/02/2018;555;Man City;0;1;1;D;
03/02/2018;12273;Swansea;0;1;1;D;
03/02/2018;543;Huddersfield;0;2;0;H;
03/02/2018;585;Southampton;0;2;3;A;
04/02/2018;562;Newcastle;0;1;1;D;
04/02/2018;593;Tottenham;0;2;2;D;
05/02/2018;519;Chelsea;0;4;1;H;
10/02/2018;525;Crystal Palace;0;3;1;H;
10/02/2018;547;Leicester;0;5;1;H;
10/02/2018;508;Brighton;0;1;1;D;
10/02/2018;512;Burnley;0;1;0;H;
10/02/2018;494;Arsenal;0;1;0;H;
10/02/2018;596;Watford;0;2;0;H;
11/02/2018;504;Bournemouth;0;4;1;H;
11/02/2018;556;Man United;0;1;0;H;
11/02/2018;550;Liverpool;0;0;2;A;
12/02/2018;597;West Brom;0;3;0;H;
24/02/2018;562;Newcastle;0;2;2;D;
24/02/2018;12273;Swansea;0;4;1;H;
24/02/2018;585;Southampton;0;1;1;D;
24/02/2018;0;Stoke;0;1;1;D;
24/02/2018;598;West Ham;0;4;1;H;
24/02/2018;8560;Everton;0;1;0;H;
24/02/2018;543;Huddersfield;0;1;2;A;
25/02/2018;593;Tottenham;0;0;1;A;
25/02/2018;519;Chelsea;0;2;1;H;
01/03/2018;555;Man City;0;0;3;A;
03/03/2018;8560;Everton;0;2;1;H;
03/03/2018;504;Bournemouth;0;1;1;D;
03/03/2018;562;Newcastle;0;2;0;H;
03/03/2018;0;Stoke;0;0;0;D;
03/03/2018;598;West Ham;0;4;1;H;
03/03/2018;543;Huddersfield;0;2;0;H;
03/03/2018;597;West Brom;0;1;0;H;
04/03/2018;494;Arsenal;0;2;1;H;
04/03/2018;519;Chelsea;0;1;0;H;
05/03/2018;556;Man United;0;2;3;A;
10/03/2018;525;Crystal Palace;0;2;1;H;
10/03/2018;508;Brighton;0;2;0;H;
10/03/2018;12273;Swansea;0;0;0;D;
10/03/2018;550;Liverpool;0;2;1;H;
