Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;05/11/2010;195;Willem II;204;VVV Venlo;1;4;A;2.3;3.4;3;1.64;2.16;88;
2010;06/11/2010;199;Graafschap;413;Nijmegen;1;4;A;2.3;3.4;3;1.58;2.26;88;
2010;06/11/2010;202;Groningen;203;NAC Breda;2;1;H;1.5;4;7;1.52;2.41;88;
2010;06/11/2010;210;Heerenveen;206;Heracles;3;2;H;1.62;3.8;5.5;1.45;2.6;88;
2010;06/11/2010;415;Twente;196;Excelsior;2;1;H;1.17;6.5;17;1.34;3.08;88;
2010;07/11/2010;194;Ajax;198;Den Haag;0;1;A;1.17;6.5;12;1.25;3.66;88;
2010;07/11/2010;209;Feyenoord;414;Roda;1;1;D;2.2;3.5;3.1;1.6;2.22;88;
2010;07/11/2010;207;Utrecht;197;PSV Eindhoven;1;2;A;4.5;3.75;1.75;1.61;2.22;88;
2010;07/11/2010;200;Vitesse;201;AZ Alkmaar;1;1;D;4;3.6;1.85;1.67;2.12;88;
2010;13/11/2010;203;NAC Breda;415;Twente;2;1;H;6;4;1.55;1.68;2.09;88;
2010;13/11/2010;197;PSV Eindhoven;196;Excelsior;4;2;H;1.13;8;19;1.25;3.68;88;
2010;14/11/2010;201;AZ Alkmaar;194;Ajax;2;0;H;3.7;3.4;2;1.56;2.32;88;
2010;14/11/2010;209;Feyenoord;210;Heerenveen;2;2;D;2.2;3.4;3.2;1.54;2.35;88;
2010;14/11/2010;206;Heracles;202;Groningen;3;0;H;2.5;3.4;2.7;1.55;2.34;88;
2010;14/11/2010;413;Nijmegen;198;Den Haag;1;1;D;2.05;3.4;3.5;1.61;2.21;88;
2010;14/11/2010;204;VVV Venlo;200;Vitesse;1;5;A;2.25;3.4;3.1;1.65;2.13;88;
2010;20/11/2010;194;Ajax;197;PSV Eindhoven;0;0;D;2.38;3.4;2.88;1.62;2.2;88;
2010;20/11/2010;196;Excelsior;204;VVV Venlo;1;0;H;2;3.5;3.6;1.62;2.19;88;
2010;20/11/2010;199;Graafschap;414;Roda;3;1;H;2.9;3.3;2.4;1.6;2.23;88;
2010;20/11/2010;415;Twente;201;AZ Alkmaar;1;2;A;1.73;3.5;5;1.81;1.97;88;
2010;20/11/2010;200;Vitesse;206;Heracles;2;0;H;2;3.5;3.6;1.62;2.19;88;
2010;21/11/2010;198;Den Haag;203;NAC Breda;3;0;H;1.83;3.6;4.2;1.59;2.23;88;
2010;21/11/2010;202;Groningen;209;Feyenoord;2;0;H;1.83;3.6;4.2;1.58;2.25;88;
2010;21/11/2010;210;Heerenveen;195;Willem II;5;0;H;1.3;5;10;1.36;2.95;88;
2010;21/11/2010;207;Utrecht;413;Nijmegen;4;0;H;1.75;3.5;4.75;1.75;2.03;88;
2010;24/11/2010;414;Roda;207;Utrecht;1;1;D;2.25;3.3;3.2;1.73;2.05;88;
2010;24/11/2010;195;Willem II;199;Graafschap;0;1;A;2.5;3.4;2.7;1.58;2.27;88;
2010;26/11/2010;203;NAC Breda;197;PSV Eindhoven;4;2;H;6.75;4;1.5;1.58;2.26;88;
2010;27/11/2010;201;AZ Alkmaar;210;Heerenveen;2;2;D;1.62;3.75;5.5;1.57;2.28;88;
2010;27/11/2010;413;Nijmegen;415;Twente;2;4;A;5.5;3.75;1.62;1.76;2.02;88;
2010;27/11/2010;414;Roda;202;Groningen;1;0;H;2.35;3.3;3;1.64;2.19;88;
2010;27/11/2010;195;Willem II;196;Excelsior;1;1;D;2.4;3.3;2.88;1.6;2.23;88;
2010;28/11/2010;209;Feyenoord;198;Den Haag;2;1;H;1.91;3.4;4;1.57;2.28;88;
2010;28/11/2010;199;Graafschap;200;Vitesse;1;1;D;2.25;3.25;3.2;1.65;2.18;88;
2010;28/11/2010;206;Heracles;207;Utrecht;2;1;H;2.3;3.4;3;1.68;2.14;88;
2010;28/11/2010;204;VVV Venlo;194;Ajax;0;2;A;7.5;4.5;1.4;1.52;2.42;88;
2010;03/12/2010;202;Groningen;200;Vitesse;4;1;H;1.6;3.8;5.5;1.63;2.2;88;
2010;04/12/2010;194;Ajax;413;Nijmegen;1;1;D;1.2;6;11;1.96;1.82;88;
2010;04/12/2010;197;PSV Eindhoven;206;Heracles;5;2;H;1.17;6.5;12;1.35;3.05;88;
2010;04/12/2010;415;Twente;199;Graafschap;2;0;H;1.25;5.5;9.5;1.42;2.71;88;
2010;05/12/2010;198;Den Haag;201;AZ Alkmaar;0;2;A;2.8;3.4;2.4;1.68;2.11;88;
2010;05/12/2010;207;Utrecht;210;Heerenveen;2;1;H;2;3.4;3.75;1.59;2.24;88;
2010;05/12/2010;195;Willem II;209;Feyenoord;1;1;D;4.33;3.6;1.8;1.61;2.22;88;
2010;10/12/2010;206;Heracles;204;VVV Venlo;2;2;D;1.4;4.33;8;1.56;2.31;88;
2010;11/12/2010;199;Graafschap;197;PSV Eindhoven;0;0;D;8;4.75;1.36;1.49;2.5;88;
2010;11/12/2010;203;NAC Breda;207;Utrecht;3;1;H;2.4;3.4;2.8;1.81;1.96;88;
2010;11/12/2010;413;Nijmegen;195;Willem II;3;1;H;1.4;4.5;7.5;1.51;2.42;88;
2010;11/12/2010;414;Roda;198;Den Haag;1;1;D;1.83;3.5;4.33;1.6;2.21;88;
2010;12/12/2010;209;Feyenoord;196;Excelsior;1;0;H;1.5;4;6.5;1.58;2.26;88;
2010;12/12/2010;202;Groningen;201;AZ Alkmaar;2;0;H;2.2;3.4;3.1;1.79;1.98;88;
2010;12/12/2010;210;Heerenveen;415;Twente;6;2;H;3.4;3.4;2.1;1.7;2.1;88;
2010;12/12/2010;200;Vitesse;194;Ajax;0;1;A;6;4;1.55;1.52;2.39;88;
2010;14/12/2010;204;VVV Venlo;414;Roda;0;4;A;3.25;3.5;2.1;1.67;2.14;88;
2010;15/12/2010;196;Excelsior;203;NAC Breda;1;3;A;2.75;3;2.5;1.68;2.09;88;
2010;18/12/2010;198;Den Haag;195;Willem II;2;1;H;1.33;5;9;1.45;2.59;88;
2010;18/12/2010;196;Excelsior;202;Groningen;2;2;D;4.2;3.6;1.83;1.67;2.14;88;
2010;18/12/2010;210;Heerenveen;199;Graafschap;4;0;H;1.36;4.75;8;1.41;2.73;88;
2010;18/12/2010;203;NAC Breda;200;Vitesse;1;1;D;1.83;3.5;4.33;1.66;2.12;88;
2010;19/12/2010;197;PSV Eindhoven;414;Roda;3;1;H;1.3;5.25;9.5;1.4;2.77;88;
2010;19/01/2011;194;Ajax;209;Feyenoord;2;0;H;1.25;5;11;1.4;2.74;88;
2010;19/01/2011;201;AZ Alkmaar;413;Nijmegen;2;2;D;1.4;4.2;7;1.64;2.14;88;
2010;19/01/2011;415;Twente;206;Heracles;5;0;H;1.29;5;8.5;1.44;2.62;88;
2010;19/01/2011;204;VVV Venlo;207;Utrecht;1;2;A;3.8;3.4;1.85;1.76;2.01;88;
2010;21/01/2011;198;Den Haag;210;Heerenveen;3;1;H;2.5;3.4;2.7;1.54;2.34;88;
2010;22/01/2011;209;Feyenoord;199;Graafschap;0;1;A;1.57;4;5.5;1.58;2.24;88;
2010;22/01/2011;206;Heracles;201;AZ Alkmaar;0;0;D;3.25;3.4;2.15;1.62;2.17;88;
2010;22/01/2011;413;Nijmegen;203;NAC Breda;2;2;D;1.8;3.7;4.2;1.66;2.13;88;
2010;22/01/2011;195;Willem II;200;Vitesse;1;0;H;3.4;3.4;2.1;1.59;2.21;88;
2010;23/01/2011;202;Groningen;415;Twente;1;2;A;2.9;3.4;2.35;1.62;2.17;88;
2010;23/01/2011;414;Roda;196;Excelsior;3;0;H;1.36;4.5;9;1.53;2.36;88;
2010;23/01/2011;207;Utrecht;194;Ajax;3;0;H;4;3.4;1.91;1.61;2.19;88;
2010;23/01/2011;204;VVV Venlo;197;PSV Eindhoven;0;3;A;10;5;1.3;1.45;2.58;88;
2010;28/01/2011;413;Nijmegen;206;Heracles;1;1;D;1.8;3.75;4.33;1.54;2.34;88;
2010;29/01/2011;201;AZ Alkmaar;204;VVV Venlo;6;1;H;1.22;6;13;1.43;2.66;88;
2010;29/01/2011;197;PSV Eindhoven;195;Willem II;2;1;H;1.09;10;23;1.23;3.79;88;
2010;29/01/2011;200;Vitesse;414;Roda;5;2;H;3.1;3.3;2.3;1.75;2;88;
2010;30/01/2011;196;Excelsior;198;Den Haag;1;5;A;3;3.4;2.3;1.64;2.16;88;
2010;30/01/2011;210;Heerenveen;202;Groningen;1;4;A;1.91;3.6;3.75;1.52;2.37;88;
2010;30/01/2011;203;NAC Breda;194;Ajax;0;3;A;5.25;4;1.6;1.54;2.33;88;
2010;30/01/2011;415;Twente;209;Feyenoord;2;1;H;1.29;5;8.5;1.5;2.44;88;
2010;01/02/2011;199;Graafschap;207;Utrecht;0;0;D;3.25;3.3;2.2;1.76;1.99;88;
2010;04/02/2011;194;Ajax;199;Graafschap;2;0;H;1.14;7.5;17;1.34;3.04;88;
2010;05/02/2011;196;Excelsior;201;AZ Alkmaar;2;1;H;6;4;1.53;1.58;2.25;88;
2010;05/02/2011;210;Heerenveen;413;Nijmegen;0;0;D;1.57;4;5.5;1.46;2.56;88;
2010;05/02/2011;197;PSV Eindhoven;198;Den Haag;0;1;A;1.25;5.5;11;1.39;2.81;88;
2010;05/02/2011;204;VVV Venlo;203;NAC Breda;3;0;H;2.65;3.5;2.5;1.59;2.23;88;
2010;06/02/2011;202;Groningen;195;Willem II;7;1;H;1.22;5.75;13;2.02;1.76;88;
2010;06/02/2011;206;Heracles;414;Roda;1;0;H;2.2;3.4;3.2;1.55;2.3;88;
2010;06/02/2011;207;Utrecht;415;Twente;1;1;D;3.1;3.4;2.25;1.76;2.01;88;
2010;06/02/2011;200;Vitesse;209;Feyenoord;1;1;D;2.3;3.4;3;1.67;2.12;88;
2010;12/02/2011;201;AZ Alkmaar;197;PSV Eindhoven;0;4;A;2.9;3.3;2.4;1.81;1.96;88;
2010;12/02/2011;198;Den Haag;204;VVV Venlo;3;0;H;1.36;4.2;8;1.45;2.58;88;
2010;12/02/2011;209;Feyenoord;206;Heracles;2;1;H;1.67;3.75;5;1.69;2.1;88;
2010;12/02/2011;415;Twente;200;Vitesse;1;0;H;1.25;5.5;11;1.48;2.5;88;
2010;12/02/2011;195;Willem II;207;Utrecht;3;3;D;5.5;3.75;1.62;1.7;2.09;88;
2010;13/02/2011;199;Graafschap;202;Groningen;1;1;D;3.3;3.5;2.1;1.7;2.08;88;
2010;13/02/2011;203;NAC Breda;210;Heerenveen;0;2;A;2.8;3.25;2.5;1.57;2.27;88;
2010;13/02/2011;413;Nijmegen;196;Excelsior;2;0;H;1.44;4.33;7;1.52;2.4;88;
2010;13/02/2011;414;Roda;194;Ajax;2;2;D;4.75;3.6;1.73;1.61;2.21;88;
2010;18/02/2011;207;Utrecht;206;Heracles;1;1;D;1.57;3.8;6;1.66;2.16;88;
2010;19/02/2011;196;Excelsior;195;Willem II;4;0;H;1.73;3.75;4.5;1.65;2.14;88;
2010;19/02/2011;202;Groningen;414;Roda;1;4;A;1.67;3.75;5;1.57;2.25;88;
2010;19/02/2011;210;Heerenveen;201;AZ Alkmaar;0;2;A;2.35;3.4;2.9;1.69;2.11;88;
2010;20/02/2011;194;Ajax;204;VVV Venlo;1;0;H;1.13;8;17;1.27;3.56;88;
2010;20/02/2011;198;Den Haag;209;Feyenoord;2;2;D;2;3.5;3.6;1.67;2.14;88;
2010;20/02/2011;197;PSV Eindhoven;203;NAC Breda;4;1;H;1.17;7;14;1.3;3.24;88;
2010;20/02/2011;415;Twente;413;Nijmegen;1;1;D;1.33;5;8.5;1.54;2.3;88;
2010;20/02/2011;200;Vitesse;199;Graafschap;2;0;H;1.73;3.75;4.5;1.85;1.92;88;
2010;25/02/2011;204;VVV Venlo;196;Excelsior;1;0;H;2.25;3.5;3;1.76;2.03;88;
2010;26/02/2011;206;Heracles;200;Vitesse;6;1;H;1.75;3.5;4.75;1.73;2.05;88;
2010;26/02/2011;203;NAC Breda;198;Den Haag;3;2;H;2.75;3.3;2.5;1.74;2.04;88;
2010;26/02/2011;414;Roda;199;Graafschap;1;1;D;1.53;4;6;1.69;2.11;88;
2010;26/02/2011;195;Willem II;210;Heerenveen;4;3;H;5;3.75;1.67;1.52;2.38;88;
2010;27/02/2011;201;AZ Alkmaar;415;Twente;2;1;H;2.5;3.25;2.8;1.94;1.84;88;
2010;27/02/2011;209;Feyenoord;202;Groningen;5;1;H;2.15;3.4;3.25;1.73;2.07;88;
2010;27/02/2011;413;Nijmegen;207;Utrecht;1;1;D;2.5;3.25;2.8;1.9;1.87;88;
2010;27/02/2011;197;PSV Eindhoven;194;Ajax;0;0;D;1.91;3.4;4;1.69;2.11;88;
2010;04/03/2011;199;Graafschap;195;Willem II;2;1;H;1.5;4.33;6;1.65;2.17;88;
2010;05/03/2011;198;Den Haag;413;Nijmegen;5;1;H;1.7;3.8;4.75;1.66;2.15;88;
