Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;11/12/2010;733;Standard;735;St Truiden;1;0;H;1.3;5;9.5;1.6;2.22;144;
2010;11/12/2010;261;Westerlo;4654;Germinal;1;1;D;1.91;3.4;4;2.12;1.67;144;
2010;12/12/2010;554;Anderlecht;737;Lokeren;0;0;D;1.4;4.5;7.5;1.57;2.27;144;
2010;12/12/2010;734;Kortrijk;1392;Lierse;3;1;H;1.65;3.75;5.25;1.9;1.86;144;
2010;17/12/2010;734;Kortrijk;733;Standard;2;1;H;2.8;3.25;2.5;1.91;1.86;144;
2010;18/12/2010;739;Eupen;736;Charleroi;1;0;H;1.91;3.4;4;1.78;1.99;144;
2010;18/12/2010;1392;Lierse;742;Genk;1;1;D;5.5;4;1.57;1.6;2.22;144;
2010;18/12/2010;600;Waregem;261;Westerlo;2;0;H;2.05;3.3;3.6;2.02;1.75;144;
2010;19/12/2010;569;Club Brugge;554;Anderlecht;0;2;A;2.75;3.3;2.5;1.72;2.05;144;
2010;26/12/2010;554;Anderlecht;1392;Lierse;6;0;H;1.17;7;15;1.41;2.73;144;
2010;26/12/2010;741;Cercle Brugge;733;Standard;1;0;H;3.2;3.25;2.25;1.88;1.89;144;
2010;26/12/2010;631;Gent;569;Club Brugge;0;2;A;2;3.5;3.5;1.64;2.15;144;
2010;29/12/2010;569;Club Brugge;736;Charleroi;5;0;H;1.2;6.5;13;1.44;2.6;144;
2010;29/12/2010;4654;Germinal;739;Eupen;0;0;D;1.95;3.5;3.75;1.91;1.86;144;
2010;29/12/2010;734;Kortrijk;554;Anderlecht;0;2;A;3.8;3.6;1.91;1.78;1.99;144;
2010;29/12/2010;1392;Lierse;261;Westerlo;2;1;H;2.88;3.2;2.5;2.02;1.75;144;
2010;30/12/2010;737;Lokeren;742;Genk;2;2;D;3.3;3.5;2.1;1.68;2.1;144;
2010;30/12/2010;600;Waregem;631;Gent;2;2;D;3.2;3.4;2.2;1.75;2.03;144;
2010;18/01/2011;739;Eupen;266;Mechelen;0;1;A;2.4;3.4;2.8;1.85;1.92;144;
2010;18/01/2011;734;Kortrijk;737;Lokeren;0;0;D;2.25;3.3;3.1;1.99;1.79;144;
2010;21/01/2011;739;Eupen;569;Club Brugge;1;4;A;4.75;3.6;1.73;1.66;2.15;144;
2010;22/01/2011;741;Cercle Brugge;1392;Lierse;3;0;H;1.53;3.8;6.5;1.74;2;144;
2010;22/01/2011;736;Charleroi;266;Mechelen;0;0;D;3.5;3.4;2.05;1.81;1.94;144;
2010;22/01/2011;742;Genk;734;Kortrijk;3;2;H;1.5;4.1;6.5;1.63;2.13;144;
2010;22/01/2011;4654;Germinal;600;Waregem;3;0;H;2.63;3.25;2.63;2.1;1.64;144;
2010;22/01/2011;261;Westerlo;735;St Truiden;3;0;H;1.83;3.4;4.4;2.06;1.71;144;
2010;23/01/2011;554;Anderlecht;733;Standard;2;0;H;1.62;3.9;5.25;1.65;2.1;144;
