Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;04/01/2011;0;Aris;0;Kavala;1;0;H;1.73;3.3;5.5;2.61;1.44;197;
2010;04/01/2011;12260;Atromitos;953;Larisa;3;0;H;2.1;3.1;3.75;2.5;1.48;197;
2010;04/01/2011;0;Xanthi;617;Panathinaikos;0;2;A;4.75;3.25;1.83;2.38;1.52;197;
2010;05/01/2011;0;AEK;0;Kerkyra;0;0;D;1.44;4;8;2.05;1.7;197;
2010;05/01/2011;955;Asteras Tripolis;2105;Ergotelis;3;0;H;2.3;3;3.4;2.57;1.45;197;
2010;05/01/2011;0;Olympiakos;2109;Iraklis;2;0;H;1.29;4.75;9.5;1.88;1.89;197;
2010;05/01/2011;0;Olympiakos Volou;622;Panionios;0;0;D;2.05;3.1;4;2.48;1.48;197;
2010;05/01/2011;0;Panserraikos;619;PAOK;1;1;D;3.75;3.1;2.1;2.55;1.46;197;
2010;08/01/2011;0;Kavala;953;Larisa;1;0;H;2;3.2;3.9;2.49;1.48;197;
2010;08/01/2011;617;Panathinaikos;0;Aris;1;0;H;1.44;4;8;2.24;1.58;197;
2010;09/01/2011;2105;Ergotelis;0;Olympiakos Volou;0;0;D;2.3;3;3.3;2.5;1.47;197;
2010;09/01/2011;2109;Iraklis;12260;Atromitos;1;0;H;2.25;3;3.5;2.53;1.46;197;
2010;09/01/2011;0;Kerkyra;0;Olympiakos;0;2;A;7.5;4.2;1.44;2.25;1.58;197;
2010;09/01/2011;622;Panionios;0;Xanthi;0;2;A;2.1;3.1;3.8;2.58;1.44;197;
2010;09/01/2011;0;Panserraikos;0;AEK;1;3;A;3.8;3.1;2.1;2.28;1.56;197;
2010;09/01/2011;619;PAOK;955;Asteras Tripolis;1;0;H;1.5;3.7;7.5;2.38;1.52;197;
2010;15/01/2011;12260;Atromitos;0;Kerkyra;4;2;H;1.75;3.1;4.75;2.51;1.47;197;
2010;15/01/2011;0;Olympiakos;0;Panserraikos;4;2;H;1.14;6.5;15;1.67;2.09;197;
2010;15/01/2011;0;Olympiakos Volou;619;PAOK;0;3;A;2.88;3;2.4;2.64;1.42;197;
2010;16/01/2011;0;Aris;622;Panionios;0;2;A;1.57;3.4;6;2.46;1.49;197;
2010;16/01/2011;955;Asteras Tripolis;0;AEK;0;3;A;3.25;3;2.2;2.44;1.5;197;
2010;16/01/2011;953;Larisa;2109;Iraklis;2;1;H;1.53;3.4;6;2.35;1.53;197;
2010;16/01/2011;617;Panathinaikos;0;Kavala;4;2;H;1.33;4.33;9;2.13;1.65;197;
2010;16/01/2011;0;Xanthi;2105;Ergotelis;0;1;A;2;3;3.8;2.58;1.44;197;
2010;22/01/2011;0;AEK;0;Olympiakos Volou;0;4;A;1.5;3.75;7.5;2.06;1.71;197;
2010;22/01/2011;0;Kerkyra;953;Larisa;1;0;H;2.65;2.9;2.9;2.53;1.46;197;
2010;22/01/2011;619;PAOK;0;Xanthi;2;1;H;1.5;3.75;7.5;2.45;1.49;197;
2010;23/01/2011;955;Asteras Tripolis;0;Olympiakos;0;1;A;8.5;3.8;1.45;2.21;1.6;197;
2010;23/01/2011;2105;Ergotelis;0;Aris;0;0;D;2.75;2.9;2.75;2.56;1.44;197;
2010;23/01/2011;0;Kavala;2109;Iraklis;3;0;H;1.91;3.25;4.2;2.53;1.45;197;
2010;23/01/2011;622;Panionios;617;Panathinaikos;1;1;D;5;3.4;1.75;2.23;1.57;197;
2010;23/01/2011;0;Panserraikos;12260;Atromitos;0;1;A;2.5;3;3;2.42;1.49;197;
2010;29/01/2011;2109;Iraklis;0;Kerkyra;0;0;D;2.1;3;4;2.54;1.45;197;
2010;29/01/2011;617;Panathinaikos;2105;Ergotelis;2;0;H;1.25;5.5;12;1.88;1.87;197;
2010;29/01/2011;0;Xanthi;0;AEK;0;2;A;3;3;2.5;2.3;1.54;197;
2010;30/01/2011;0;Aris;619;PAOK;0;0;D;2.4;3.1;2.8;2.6;1.43;197;
2010;30/01/2011;12260;Atromitos;955;Asteras Tripolis;0;0;D;1.65;3.3;5.5;2.43;1.49;197;
2010;30/01/2011;953;Larisa;0;Panserraikos;2;1;H;1.53;3.4;6.5;2.61;1.44;197;
2010;30/01/2011;0;Olympiakos Volou;0;Olympiakos;0;1;A;6;3.5;1.55;2.25;1.58;197;
2010;30/01/2011;622;Panionios;0;Kavala;1;1;D;2.15;3.1;3.25;2.54;1.45;197;
2010;05/02/2011;0;AEK;0;Aris;1;2;A;1.6;3.6;6;2.26;1.57;197;
2010;05/02/2011;955;Asteras Tripolis;953;Larisa;1;1;D;2.45;3.1;3;2.58;1.45;197;
2010;05/02/2011;0;Panserraikos;2109;Iraklis;1;2;A;2.4;3;3.2;2.55;1.46;197;
